Consumption Member_Indicator
5298.53829081858 3
5066.76243946919 3
4975.6136148075 3
5173.69703572857 3
4927.40907643031 3
5203.98111875423 3
5092.27223608264 3
4858.02287953886 3
4733.81141657315 3
5513.47862874836 3
5015.62241688468 3
4883.00289475804 3
4858.09926748041 3
4966.41649885314 3
4627.64547102835 3
4738.58568268544 3
4406.48532573362 3
5241.85799999905 3
5332.13338843307 3
4837.27124123006 3
4893.51880293285 3
5134.92055251868 3
4984.18697374865 3
4804.78010447112 3
5105.71466083887 3
5166.56597597137 3
4823.04916303185 3
4990.93167993065 3
5243.50051486011 3
5001.70551836025 3
5376.79073374712 3
4988.8378789879 3
5291.18231475834 3
4758.9022809796 3
5149.65636575527 3
5139.18177559739 3
5039.6125592797 3
4955.89245444588 3
4447.07377530041 3
4777.10640563562 3
4778.8338363195 3
5542.29079304592 3
4806.43129113443 3
5313.06884560151 3
4857.95969219909 3
4971.37773970553 3
4959.85312561146 3
4917.22973675058 3
5207.65681908966 3
5261.5715435122 3
5407.93848077222 3
4868.93768587636 3
5076.85994347689 3
5148.66873171493 3
5200.44358123394 3
4736.45434947676 3
4792.95527443448 3
5200.6876854565 3
5181.63294844859 3
5134.87203072512 3
5141.79563410094 3
4889.00450885341 3
5133.92963054099 3
4973.51929443433 3
5152.86495376138 3
5070.58894121091 3
5066.10304434301 3
5330.81485623004 3
4880.17437899063 3
4938.77328464304 3
5319.35658066286 3
5146.19515414421 3
5015.64721945588 3
4898.10224430887 3
4611.17869205044 3
4906.63662282457 3
4680.07690454313 3
5188.59730227106 3
4936.03446838847 3
5076.62768632904 3
4563.54019462853 3
4887.77979532234 3
4884.98975260828 3
4956.88600675796 3
5271.10329489512 3
5062.43919234576 3
5223.78585388035 3
4810.47470975387 3
5026.57325101537 3
5285.11719608639 3
4862.71109996885 3
4745.81490099884 3
4607.4260196752 3
5035.22165904543 3
5170.76383767737 3
5076.52584653058 3
5023.41595797709 3
4975.26146843182 3
4601.44550908174 3
5096.45723944995 3
4770.25730305371 3
5148.31750592525 3
4654.44708358024 3
5007.7359909859 3
5081.57074787761 3
5174.01290118218 3
5554.14051488883 3
4681.27473162226 3
4712.14932348551 3
5117.82817567854 3
4903.40632980217 3
5382.80357744254 3
4808.45838151887 3
5205.38309807021 3
4993.44249740532 3
5061.65198646287 3
5171.49246358476 3
5117.23203481345 3
4941.82900053144 3
4885.56536357806 3
5030.15820744439 3
5212.59449403587 3
4695.20066338463 3
4601.56117719161 3
5106.73528533762 3
4954.6265893858 3
5455.6839253393 3
4963.15450701886 3
5170.05530937969 3
4827.36512669655 3
4758.20353241713 3
4967.98688427678 3
5152.22095578781 3
4698.10829511633 3
4943.57222419568 3
5007.29334243562 3
5004.57595783515 3
5320.1353690164 3
4595.54049886179 3
4556.5405613862 3
5381.88040147427 3
4845.44806954167 3
4999.9956442313 3
5198.6905061705 3
4850.05825351522 3
5151.02581041479 3
4969.21353951602 3
4924.38951710717 3
5264.93039737195 3
5267.75959158408 3
4996.14510039995 3
4595.52660097646 3
4864.69633396852 3
4920.87254156888 3
4793.64284170967 3
5264.19948108151 3
5043.15934431183 3
4840.74447850306 3
4983.35405663163 3
5409.73050367977 3
5158.40081720432 3
4862.20822853556 3
5034.14217973639 3
5171.88778089455 3
5021.31224587588 3
4805.92402683285 3
4915.71673955347 3
5050.79828523014 3
4898.99004166183 3
5051.26283733521 3
4929.69428685107 3
5166.23959440978 3
4891.72179238713 3
5135.86226299073 3
4797.65453902831 3
5139.25413128709 3
5055.1121442163 3
4953.27785857845 3
4926.36144987949 3
4902.89954065219 3
4509.44709464609 3
5112.79324787076 3
5339.23083263631 3
4877.37392066679 3
4768.50728194405 3
5018.16683523043 3
4806.31274950634 3
5238.264006042 3
5171.99456561779 3
5177.16435919011 3
5092.47192559578 3
4973.39451470461 3
4962.70687551939 3
5254.13405987463 3
4729.09787573884 3
5021.81301851102 3
4972.81887848997 3
5418.55446669903 3
5163.01282351378 3
5123.19637442975 3
5399.25914518816 3
4812.0133142632 3
4974.31998972275 3
4931.46662124773 3
5451.3287625298 3
4897.67318242879 3
5329.66669019118 3
4807.11896885791 3
5028.15789025874 3
5190.52008684102 3
4995.52544720573 3
4656.1008960412 3
5162.55053918788 3
4883.17434115249 3
5241.34965130864 3
4742.46787655618 3
4885.42656604069 3
5202.6898514069 3
5036.32469137759 3
4895.58015091497 3
5234.90263204307 3
4683.09859412959 3
5268.07358500705 3
4936.68637631748 3
5095.16545056564 3
5039.62870803215 3
4802.9535979642 3
5124.53057433409 3
5233.31777655608 3
4964.87475940378 3
5001.09716807775 3
5202.59284407384 3
4965.25079496665 3
4637.90470135485 3
5006.73286392511 3
4673.17527361071 3
5155.22014232259 3
4945.10098296947 3
4790.96923912583 3
5100.05110099495 3
4804.13010247678 3
5123.77609736199 3
5138.23988643329 3
5164.76695867596 3
4513.06941679307 3
5095.78653903375 3
5233.80634331616 3
4850.59604472052 3
4716.97885080705 3
5123.96414219056 3
4525.38392200407 3
4886.19373353161 3
5272.42652738842 3
4944.32629152727 3
5237.15377138581 3
4742.18006575823 3
5171.45706447467 3
4838.02714810311 3
4805.53912189223 3
5369.22790854155 3
5154.12434363007 3
4869.2052181126 3
5075.00970016214 3
4888.08517011385 3
4743.01291160499 3
5156.30411415269 3
5013.08955220233 3
4962.88142925827 3
4695.86444728587 3
4948.18676457399 3
4983.05187843568 3
4734.25737146646 3
5201.7793640502 3
4796.54783001471 3
4735.28186735607 3
4878.23292318336 3
5136.9722985663 3
5075.42746483947 3
5296.77461378999 3
5289.77157334559 3
5042.08245571964 3
4892.58968584881 3
4969.01832769894 3
5172.63740833639 3
5227.76575005399 3
5148.95692324305 3
5006.98002880016 3
4762.78354363783 3
4879.45291380131 3
4777.86283123482 3
4830.96943758552 3
4873.51306480563 3
4987.18703611648 3
5170.87460421461 3
5109.08898185349 3
5135.29115343641 3
5220.07872294583 3
4869.99736104608 3
4899.68358080421 3
5149.19580524785 3
5098.66718458288 3
5286.48912605495 3
4729.95091437796 3
4779.13495657688 3
5037.78885144019 3
5094.16026482645 3
5333.71128438699 3
5060.86875174615 3
4895.3754083004 3
5114.86420620552 3
4823.01574435794 3
4854.63277888263 3
5210.03686821451 3
5048.76744376361 3
4959.2196825462 3
4862.85381509362 3
4812.72370890964 3
4891.51427859384 3
5328.78542296988 3
5148.70828027607 3
5141.2074984798 3
5345.97129867392 3
4825.71749116668 3
4940.56422836677 3
5101.02989632682 3
4953.00740965539 3
4972.03564900127 3
5053.54556761261 3
4774.17276855832 3
5291.35633041957 3
4960.56385905085 3
4813.191032304 3
4958.11892171543 3
5124.78821148503 3
5234.590675727 3
4868.1384530106 3
5134.93217445312 3
5061.99262905611 3
5111.19377734018 3
4987.21089381529 3
5231.75910163848 3
5206.12429342598 3
5284.56477017855 3
4929.3578050027 3
5077.13880578318 3
5160.94534800835 3
5065.25062724684 3
4735.90706107285 3
5328.1609595053 3
5030.49619538511 3
4937.43423286864 3
5276.04138803786 3
5185.90032777151 3
5111.12793503343 3
4723.05406689632 3
4792.85549471989 3
4678.91946158566 3
4713.02717493154 3
4816.13071260596 3
4774.20537325474 3
5009.80105549531 3
4517.28719862099 3
5333.16603389412 3
4960.86527154376 3
5022.03745980742 3
4968.90634986491 3
4962.84847142874 3
5238.33762952772 3
4837.81493478682 3
4708.24765118229 3
4958.58779000974 3
4986.63631562368 3
5079.81965931334 3
4977.52713349354 3
5164.0300355718 3
5197.30207803547 3
5238.20300120122 3
5064.96997812404 3
4639.07410189089 3
5131.08597464016 3
4911.65965968338 3
5296.830518784 3
4815.26293054285 3
4870.65399586984 3
5116.76374669802 3
5050.29808984691 3
4837.20561323854 3
4697.95371871338 3
5041.41759075911 3
5138.38847260751 3
5206.82369627877 3
4666.39639972068 3
4659.6184848195 3
4890.4292208353 3
4950.80786260679 3
4956.67054157547 3
5039.298349113 3
5158.14526822595 3
4934.07393231223 3
4603.47407495168 3
4829.44719204787 3
5077.96282992526 3
4862.80956805314 3
5040.96331182849 3
4665.51194807195 3
4957.3828863921 3
5216.68094818047 3
5091.94746288039 3
4962.37125989381 3
4550.86112460603 3
4984.0284783935 3
5544.87248457762 3
5179.04041808478 3
5005.04245232167 3
5165.82880936842 3
5024.61230953364 3
5048.03198027517 3
4968.06538090064 3
4457.17276230083 3
4994.78376115044 3
5080.0264949286 3
5012.81054032665 3
5231.981515566 3
4941.12971300113 3
5047.32542746224 3
5060.27212356935 3
5028.2924606837 3
4821.8709310063 3
5122.33234888438 3
5023.4730164866 3
5081.10694708585 3
4948.51983119014 3
4999.55537500365 3
4869.09710703135 3
5097.27743650795 3
4712.01810950346 3
5249.54633447845 3
5217.30082902313 3
5029.18638341111 3
4992.92750993952 3
4893.60275948646 3
4908.8088080578 3
5019.78232602683 3
4831.05518520697 3
4905.08508654646 3
5272.85863858617 3
5342.61052661076 3
4729.42594851633 3
4811.47612432288 3
5006.90386757853 3
5179.73450322399 3
4978.63298155154 3
5068.63887511135 3
5076.64657620752 3
4300.86479028591 3
4933.77413957365 3
4995.7836239894 3
5288.00112489996 3
4578.1609262592 3
4855.90594678049 3
4813.66334517088 3
4879.82364558204 3
4604.28215772218 3
5021.2351134772 3
4967.03429196081 3
5184.33675731973 3
5043.59201805682 3
5263.7832945311 3
5163.67954607856 3
4918.53509411873 3
4234.57539501751 3
4938.18079838162 3
4990.01671953499 3
4794.14008637716 3
5062.5663364557 3
4682.66887169322 3
5250.84408993465 3
5322.35451863544 3
5284.19798169385 3
5398.78827968114 3
4815.50188015732 3
4752.94220486034 3
4735.55054216158 3
5091.44786573649 3
5098.25021408698 3
4985.14080288879 3
5177.60529321372 3
5078.76890343019 3
4977.46165826794 3
4735.27432933043 3
4697.58023193175 3
5220.05448448391 3
4851.57109062261 3
4796.97552913779 3
4830.16752756244 3
4889.5653285509 3
4905.8693652082 3
4998.91684350643 3
5042.94925744511 3
5014.64771806901 3
5344.70979599386 3
4974.86466472886 3
5020.04871250512 3
5317.33663896643 3
5184.72144799917 3
4768.71907995804 3
5051.60974072149 3
4808.413365223 3
4690.06748281104 3
4744.76194074261 3
4864.45305353619 3
5227.47986077371 3
5107.99304853167 3
4978.66232026943 3
4811.28051433851 3
5008.90442658188 3
4989.12876699978 3
5247.07613262749 3
4681.84650303257 3
5117.3479467412 3
4696.53634586195 3
4512.52614674241 3
4932.55942310852 3
5002.45019256943 3
5022.02678317331 3
5214.06950379373 3
4844.93522231384 3
5010.80373172336 3
5003.66996718116 3
4750.0437343251 3
4953.31464346472 3
4848.2235298334 3
4479.89333574915 3
5206.68575307901 3
4931.96259760484 3
5050.81546944121 3
5278.32554800237 3
4714.12615120189 3
5371.41088163715 3
4882.72147569582 3
4575.90058365811 3
4911.06677437542 3
4796.73240615233 3
5034.80242466825 3
4892.0120696919 3
4932.03352679625 3
5227.71839907484 3
5068.12613538693 3
4934.1023148028 3
4807.55412860043 3
5194.5786292121 3
5126.53223835173 3
5237.21026403352 3
4710.98737808033 3
4958.84460378098 3
4906.64416623733 3
4855.12266782238 3
5155.35664599873 3
5112.89751829595 3
5373.5038474577 3
4927.48115685355 3
4783.96082312236 3
5149.43311049839 3
4956.13794372025 3
5262.66137411231 3
4851.44407769312 3
5430.23106453671 3
5381.43749737278 3
4817.14664708258 3
4943.80453970256 3
5063.09958826043 3
4868.08607382333 3
5313.24212005179 3
5439.0157070732 3
4656.41326930958 3
5126.70263946149 3
5276.5256087847 3
4777.11021733972 3
5023.99987495821 3
5038.0005376218 3
4832.81474260114 3
5344.24986238156 3
4918.55100126389 3
4853.53255221324 3
4769.45366751276 3
5062.8789880966 3
5103.92565461956 3
4625.8077700859 3
5031.75885428198 3
4851.85999840144 3
5074.98622396948 3
5255.1789669121 3
5305.82457111131 3
4811.28834585553 3
4954.8731651237 3
5121.37616411551 3
4926.59776032485 3
4850.43139818266 3
4943.50680313846 3
5101.74707983298 3
4832.24228734541 3
5390.03187022085 3
5351.67688407201 3
4577.44262104488 3
5194.20974753287 3
4978.07868965677 3
4854.62650354681 3
4639.22398999257 3
5332.0244606474 3
5217.48631082821 3
5059.23980720677 3
4975.53540973661 3
4676.7584392314 3
5032.81885614516 3
4675.33228743902 3
4839.31699377863 3
5128.85351761402 3
5023.36837829262 3
4949.6539142938 3
4963.88165094497 3
4779.67621518304 3
5092.74296750275 3
5361.96725758575 3
5115.3104158124 3
4967.85476026517 3
4712.00105695984 3
4873.53918319713 3
4962.4933899007 3
5073.24638531917 3
4887.48233746906 3
4565.58893111533 3
4855.07243526889 3
5090.29235476556 3
5231.64326201933 3
4901.87625872847 3
4949.61794187737 3
5138.47155169782 3
5082.92766086554 3
4978.0549734121 3
5286.24558000101 3
5236.91702241176 3
4875.12369705666 3
5162.56051805585 3
4876.76035119546 3
5408.81251236903 3
5514.56328848713 3
4918.91201592094 3
4844.38047569646 3
5066.66736317192 3
4990.46190062079 3
4904.48407141371 3
4753.81236957714 3
5189.04338553041 3
4901.11513823205 3
4794.74356036931 3
4992.35858908766 3
5294.56922345348 3
5066.81850892775 3
4933.767332719 3
4850.10640492468 3
4922.06405888726 3
4973.69858929417 3
5111.4485702672 3
5096.88495084884 3
5154.0100936178 3
4981.58427257301 3
5025.52103396742 3
5184.5662380646 3
5062.36575600436 3
5198.74436889612 3
5196.68404295218 3
5061.80129679913 3
5317.07862123209 3
5234.18771820848 3
4909.08886429425 3
5239.99869499889 3
4591.96376613785 3
4883.66893097926 3
5098.47541451713 3
4703.44304588523 3
4797.49804132846 3
4793.46891561796 3
5080.20548608614 3
5312.83002924103 3
5058.55267905205 3
4825.10779148247 3
5025.07219654108 3
4952.78984099372 3
5059.89225997638 3
4622.60613776279 3
4850.02244483223 3
5225.62133419201 3
4831.63186600737 3
5328.73704302469 3
5161.00503173701 3
4702.37927336915 3
4855.64995985803 3
4925.49924487111 3
4635.23442394288 3
5030.0112417695 3
4878.33334799297 3
5085.29744988866 3
4958.48578156061 3
5109.61523659358 3
5237.05954731394 3
5099.97237235487 3
4754.61876537061 3
5183.91122688591 3
5124.50735894144 3
5256.63159018304 3
5230.40254808549 3
5041.3465071982 3
5260.91175575215 3
4612.45498195117 3
4990.2868477552 3
4907.30309833201 3
5178.22007303492 3
4932.71963345442 3
4979.47142956157 3
4925.49650841141 3
4920.99646577397 3
4903.93718281065 3
4823.87481092033 3
4824.00619408201 3
5280.60362621558 3
4829.84857279838 3
5080.75923276826 3
5148.02524571942 3
4557.36859349031 3
5330.14084393992 3
5103.81920157318 3
4824.35405625941 3
4787.21957286689 3
5161.8996620426 3
5183.3302651761 3
4955.97456279774 3
5022.54945981255 3
4636.02851278135 3
5018.95945508431 3
4898.69650234627 3
5094.37115118977 3
4832.78410790739 3
4978.42910585504 3
4948.5440896607 3
4767.44174068525 3
4883.20096184118 3
5140.01948603781 3
4708.63856417781 3
5001.17408553245 3
5204.14265805278 3
4974.96229396109 3
4992.05952918875 3
5099.642146322 3
5019.03417929731 3
5154.19885013248 3
4854.54855467809 3
4943.60496339805 3
4976.03446296293 3
4913.47480879498 3
4796.28154304696 3
5232.6119052091 3
5042.40105834023 3
5284.3294924984 3
5167.06792483161 3
4750.21137345685 3
5087.19009063991 3
4935.254041217 3
5084.86144946585 3
5022.28679092495 3
4954.29022279493 3
5050.41164802094 3
4738.55758394733 3
4735.12990217233 3
5047.21064985254 3
5310.34436553358 3
5240.65825209483 3
5083.5472380302 3
4501.15372049559 3
5175.80252232126 3
4527.39997062405 3
5079.33650320831 3
5000.10520887719 3
4768.17638978228 3
5072.54492630892 3
4901.04918977116 3
5214.29950070243 3
4850.46325391034 3
5116.76321066948 3
4962.22540252988 3
5306.74716540692 3
5199.56242300304 3
5068.18124918286 3
4893.00564946448 3
5058.74894597054 3
5173.23133163585 3
5162.44744042948 3
5077.6333141034 3
4647.78914191882 3
4997.61144675329 3
4979.56055528826 3
4751.1830090076 3
4899.42461302531 3
4776.18823636591 3
4857.0884284532 3
4967.60822400749 3
5307.25320977561 3
4948.87262114028 3
4793.69557181476 3
4952.01799665051 3
5166.59160560049 3
4981.69267222835 3
4977.4684175115 3
5014.03378980516 3
5164.39721175791 3
5402.38166243075 3
5157.36482707866 3
4890.25089501997 3
4547.55655166684 3
5034.80807557488 3
4596.48310968454 3
5465.06668381775 3
5006.01361783068 3
4929.76744689858 3
4996.60905576524 3
4866.66479813703 3
4908.25193390744 3
4966.04707152307 3
5216.8362308742 3
5000.25074881185 3
5287.74606092819 3
5266.22393387822 3
5039.1597163637 3
4790.78034060408 3
4922.80271346268 3
5173.11119253512 3
4889.91636391162 3
4913.19086163786 3
4510.61419630919 3
4754.35203806253 3
5327.76017776194 3
5007.62372002565 3
4633.39835399684 3
5053.31212660551 3
4885.28738351891 3
4866.55639587448 3
4696.81302751984 3
4874.03393240802 3
5619.59872347795 3
5092.80162343213 3
5070.26841779556 3
4987.37093780393 3
4955.72863059002 3
4925.8811243472 3
5143.30458435264 3
4556.11479071473 3
5280.09263162854 3
5020.6676573084 3
4549.12678124308 3
5205.6118816023 3
5028.61652043828 3
5293.39636232665 3
5134.73274086856 3
5232.87320690137 3
5094.17832735708 3
5004.67061834524 3
5365.7839724625 3
4738.55579516662 3
4803.46476781153 3
5219.23295404992 3
5265.50075178646 3
5068.47715945449 3
5414.80922572155 3
5222.22110348043 3
5237.10931135803 3
5149.96493794431 3
5048.23260616726 3
5045.75915183865 3
4987.84411952376 3
5069.22670433619 3
4854.38180222975 3
5059.91987592772 3
4685.34386291478 3
4784.03624965063 3
4958.96720063833 3
5082.16031347974 3
4948.03905746238 3
5100.76941751438 3
4858.01747843779 3
5157.96249824135 3
4616.70684314336 3
4686.11308992097 3
4912.06482324112 3
5092.97181891639 3
4730.80396617686 3
5081.17350541545 3
4904.80812219708 3
5091.90241757069 3
5128.90349881962 3
4891.04252613743 3
5136.4770919116 3
5256.9953080424 3
5212.05295197325 3
5419.99151472532 3
5115.55196030685 3
4778.46717562388 3
5298.27171519127 3
5390.4473853619 3
4839.6383066992 3
4805.59563006414 3
5153.03015629998 3
5328.65277624197 3
4687.08130512717 3
5046.66354160883 3
5005.71802544265 3
5301.27884852106 3
4819.27857981941 3
4764.73823329028 3
4738.53735198912 3
5103.08440184543 3
4968.63704652066 3
4750.18698562578 3
5266.2271164024 3
4935.66954702926 3
4607.34587118828 3
5257.62135826203 3
4874.90342915168 3
5127.81133689012 3
4778.70097305863 3
5095.8144749101 3
5260.46123407423 3
5218.88955224518 3
4962.27522633489 3
5046.06048262167 3
4870.9347312703 3
4955.99103911699 3
4936.54909558754 3
5256.72391071231 3
5168.43628270425 3
5126.38899142582 3
4888.79631189896 3
5101.0784557309 3
4963.26059951925 3
4747.05254824875 3
4688.84479056033 3
5546.67538990471 3
4942.59713203426 3
4657.026392463 3
4996.27757818655 3
5023.90421002343 3
5092.21254200494 3
5098.22954351936 3
4474.49289537172 3
4781.67712985813 3
4965.7001534013 3
4868.20293806562 3
5087.87900006146 3
5276.34178580658 3
4791.90335960348 3
5089.29750748612 3
4868.86244258077 3
5113.920448317 3
5122.69363419597 3
5113.66921192934 3
4603.77091886035 3
5059.45682600138 3
4769.91649346397 3
4931.99386394741 3
5096.47073242887 3
5091.03730840366 3
5148.00451032268 3
5274.18318372885 3
5127.37515377433 3
5095.63617727157 3
5232.49761252243 3
5393.85212291734 3
4797.85572060734 3
5165.69745497068 3
5035.9232736895 3
5139.83951105879 3
5038.38101866236 3
5082.55113365288 3
5075.70570945449 3
5209.42406250636 3
5063.33456800457 3
5081.50669485505 3
4998.53239349062 3
4987.25382739334 3
4929.98095748812 3
4939.66315761454 3
4803.44087719504 3
4899.83694976289 3
4963.32585617088 3
4798.86334339805 3
4953.75648935423 3
5131.90366872111 3
4575.97588752788 3
5061.50130538399 3
4909.94960419929 3
5081.40033240285 3
5549.78686579603 3
4986.8918509076 3
5136.47080423183 3
5306.43168875554 3
4684.12006156812 3
4697.92866898951 3
5184.04522418024 3
4855.86931600306 3
5044.68757422682 3
4990.36589591013 3
5095.54549777116 3
4958.38572133529 3
4925.76078250745 3
4821.26368826132 3
4886.42637090467 3
4832.79690524497 3
5114.72099428189 3
4907.18671341756 3
5146.96252473105 3
5314.13609647113 3
4902.89153227759 3
5455.40951477386 3
4808.45772784565 3
5038.9036457841 3
4821.14204120331 3
4972.2868567588 3
5042.26796561105 3
5451.1197121387 3
5337.3062890639 3
5062.75831561598 3
4795.21971974647 3
4989.14463016705 3
4836.31292688711 3
4720.3094160799 3
4980.60226871576 3
5271.23635681429 3
4474.42759030858 3
5005.81839248144 3
5523.98061031256 3
5016.65484895778 3
5223.50512577334 3
5067.6358747622 3
4878.11239450105 3
4774.73445163123 3
5003.02684207856 3
5019.33845170675 3
4886.3343987781 3
5096.85822401568 3
4869.35890624407 3
4912.83867447467 3
4604.39851268173 3
4755.05001518668 3
5307.48580985314 3
5187.35233903925 3
5138.48281997151 3
5323.08869294642 3
5191.91341459594 3
5124.40834730377 3
4932.85669786962 3
4711.41203857362 3
4929.26253680453 3
5052.53438735403 3
4905.62378367531 3
4884.7353804411 3
5056.18536386025 3
4637.13517353543 3
5126.34949925064 3
5089.89500848603 3
5067.20608178756 3
5022.79982841292 3
5242.90024026839 3
5110.18176614191 3
4678.74608561552 3
5225.11291378283 3
5201.65912450403 3
4636.37996058093 3
4913.40144137497 3
5060.18202416436 3
4893.16311965889 3
4894.08074512161 3
5067.66444971164 3
4733.55665816451 3
4753.29774941257 3
5127.44985493244 3
4921.82684646774 3
5132.46142512846 3
5483.02601945281 3
4934.43750956768 3
5342.40017881239 3
5008.55984296496 3
5379.73015908961 3
5173.49670804115 3
5138.61305108603 3
4940.62837345233 3
4785.87473983846 3
5309.21432867213 3
4614.44782658712 3
4755.40304838223 3
5076.08453849053 3
5139.1639579977 3
5049.4426830974 3
5170.14304137694 3
4722.55456709996 3
5008.33058957446 3
4862.45063795995 3
5085.83054441946 3
5077.37663670258 3
5024.35287426156 3
4772.47708699762 3
4948.13924531399 3
4787.06920637264 3
5339.98323709195 3
5069.73031717331 3
5360.84772982033 3
4887.12420806668 3
5306.28442721376 3
5038.04635047343 3
5125.18276869983 3
4827.74724402995 3
5018.83673319424 3
4912.3855349324 3
4738.02269902051 3
5090.54288092266 3
4993.11869818556 3
5036.42164511066 3
5085.68660587214 3
4777.40865006117 3
4821.95637678112 3
5290.99187355745 3
5229.62435471703 3
5579.98537179357 3
4868.65534867493 3
5157.13303759976 3
4754.399208669 3
5165.17525278363 3
5175.4211592028 3
5077.98842877399 3
5075.33885118279 3
5120.00867122659 3
5249.34764990116 3
4755.96003788227 3
4828.86502129014 3
5113.60900563668 3
4865.97372761808 3
5325.49822942354 3
5157.92355762551 3
5181.57967943161 3
4908.93053788856 3
4782.02288782837 3
4888.8552288525 3
4813.05413037196 3
5135.48680801394 3
5220.01510863181 3
5009.84231550225 3
4882.96808982661 3
4701.95817304353 3
4897.14314796014 3
4912.2939063408 3
4731.27607241976 3
5252.56002204474 3
4751.76734872456 3
5030.86548961966 3
5052.05257807554 3
4725.61849540604 3
5182.91628290248 3
4931.00340908687 3
4841.89766506289 3
5180.71202908103 3
5374.22421460819 3
4963.75242200316 3
5112.94553075876 3
4907.12903077022 3
5106.25167677137 3
5042.95018762404 3
5309.01811324709 3
5055.82608728437 3
4919.29487139022 3
4775.74099852347 3
4645.06157634516 3
5493.95503198743 3
4902.59321848175 3
4891.82857727428 3
5150.23920487875 3
4934.57465326559 3
4547.54797527608 3
4879.66164594681 3
4933.74980472243 3
5162.39127981747 3
5082.70014331015 3
4829.14272182156 3
4853.43721191528 3
4792.67958716441 3
5153.73561085298 3
4933.99715285639 3
4961.39801421781 3
5247.28514816547 3
4896.10642853709 3
4771.96293983704 3
5113.81689883514 3
4897.47122023941 3
5310.36980715944 3
4803.35007807603 3
5026.70596846072 3
5024.32107281479 3
4896.17896545979 3
4964.98525702814 3
5297.07132835681 3
4854.45033675452 3
4774.3772730673 3
4737.38225301449 3
5207.02009521067 3
5187.04044487138 3
4998.683403211 3
4999.96285085309 3
5202.453187425 3
4848.78725709708 3
4877.01759900581 3
4730.28463693871 3
4917.16857874115 3
4884.41158182443 3
5043.65649528199 3
5080.51360923389 3
5175.20239393834 3
5109.36337290311 3
5286.16511633443 3
5002.89004979653 3
5230.85914844821 3
4909.09656791539 3
5096.96259982206 3
4715.01548095696 3
5257.68506627137 3
5023.53478354452 3
4941.30331769931 3
5262.77304279192 3
4627.39184357013 3
4984.38307034419 3
4893.4707615725 3
5037.52185644534 3
4646.9417062886 3
4825.43219480169 3
5268.86616260626 3
5234.03027307799 3
5043.93017729959 3
4943.63143502944 3
5123.80495940719 3
5356.49880160101 3
4824.0507817848 3
5331.06301156275 3
5019.19795423654 3
5059.40784584617 3
4506.25165774945 3
5067.70176822284 3
4684.17135184448 3
5138.66765806712 3
5274.08893093312 3
4806.84176043381 3
4661.3707637072 3
5094.81328687249 3
5119.27879411908 3
4869.61834627256 3
5329.03721381011 3
4983.18795907109 3
5227.8277975377 3
4753.89533897297 3
4835.69761309572 3
4818.13355394494 3
4892.42555683065 3
5171.19250087125 3
5117.30656618546 3
5107.69405314875 3
5217.5153960689 3
4518.75738316181 3
4927.79840598288 3
4888.39033575909 3
5102.57979141795 3
5293.41338139057 3
4916.85194912116 3
5100.52468812118 3
5112.22735375288 3
5363.53871396625 3
5123.01873749037 3
4888.43896318651 3
4889.84849856818 3
4856.23601388561 3
4977.60451795146 3
4793.01388676531 3
4961.77274928191 3
5195.15150573304 3
4665.86778523713 3
5024.63543686082 3
5032.95434381286 3
4756.39957788594 3
4858.61969132695 3
5159.61436591301 3
4594.86643467801 3
4861.28405064352 3
5022.613107329 3
4832.48484124612 3
4944.51826138539 3
4987.02300394542 3
4870.82519145866 3
5486.29583402181 3
5073.00955852621 3
4944.437654462 3
5280.2012373071 3
5026.0061689913 3
4740.06243110659 3
5341.98181523151 3
4850.79109644175 3
4652.21375245757 3
5084.22457613661 3
5311.42780621802 3
4970.21532538358 3
5365.99181954719 3
5046.09806283375 3
4832.23149612123 3
4712.38610095267 3
5021.73867959674 3
4978.34449034823 3
4693.24561582571 3
5096.07883485765 3
4963.74962318669 3
5040.40654405595 3
4908.66690950609 3
4822.57468609949 3
4760.91301641199 3
5224.29888376487 3
5159.07503276662 3
4754.16063659229 3
4975.64248402383 3
4782.44314235861 3
4866.50955526504 3
4967.43022321018 3
4709.57746456744 3
4741.96222827597 3
5111.92966692877 3
5048.7754114041 3
4997.37762984608 3
4632.45472761578 3
4587.50764529507 3
4821.68176491905 3
4838.68553048677 3
4952.06215970233 3
4951.35476990017 3
4719.98537005222 3
5173.05346274541 3
5127.75273988771 3
5667.69081519341 3
5069.55553487952 3
4727.37506478445 3
4538.53667418486 3
5080.096164176 3
5257.47704874766 3
5103.28271277367 3
5045.44135729933 3
5371.1009309245 3
5083.86698107977 3
4970.26041087481 3
5200.37372081137 3
4959.9344095108 3
5346.81944536595 3
4766.75190264965 3
5106.35751314417 3
5101.03064584597 3
4950.66465423943 3
4879.25379540286 3
4868.11228873823 3
4800.86471328545 3
4736.13601883536 3
5321.26549606977 3
4896.82545721576 3
4808.76915894812 3
5161.6079117516 3
5154.7033176974 3
4827.45045032491 3
4971.69176699266 3
4939.87066892804 3
5145.71476253055 3
5018.45122350666 3
5174.77401120336 3
4691.63332235282 3
4754.94004219398 3
5199.72767994474 3
4946.36790363393 3
5492.05295361621 3
5280.20562966902 3
5027.1114720087 3
4954.76888817052 3
4911.52467443674 3
4854.11355888366 3
4995.26814412027 3
5065.91073218136 3
5058.22058322789 3
5021.25624497429 3
4799.36331064043 3
5020.67543393215 3
5045.9397295895 3
4977.97182645457 3
4766.0212586203 3
4907.64811478472 3
4940.83832469509 3
